Date,Open,High,Low,Close,Adj Close,Volume
2021-12-21,323.290009,342.480011,319.799988,342.450012,335.668396,89136900
2021-12-28,343.149994,344.299988,329.779999,334.750000,328.120941,93563900
2022-01-04,334.829987,335.200012,304.690002,314.269989,308.046478,189384200
2022-01-11,313.380005,323.410004,303.750000,310.200012,304.057068,148971400
2022-01-18,304.070007,313.910004,276.049988,296.369995,290.500916,267363700
2022-01-25,291.519989,312.380005,285.170013,310.980011,304.821655,312947000
2022-02-01,310.410004,315.119995,299.899994,300.950012,294.990234,184946200
2022-02-08,301.250000,311.929993,291.350006,295.000000,289.158081,184627200
2022-02-15,300.010010,300.869995,286.309998,287.929993,282.228088,123766000
2022-02-22,285.000000,299.140015,271.519989,298.790009,293.478607,203711200
2022-03-01,296.399994,303.130005,278.529999,278.910004,273.951965,165919000
2022-03-08,277.799988,289.600006,270.000000,276.440002,271.525848,171862000
2022-03-15,280.350006,301.000000,278.730011,299.160004,293.842041,174629800
2022-03-22,299.799988,310.799988,297.720001,310.700012,305.176941,129944300
2022-03-29,313.910004,315.950012,305.540009,314.970001,309.370941,143379200
2022-04-05,313.269989,314.869995,285.000000,285.260010,280.189117,153609500
2022-04-12,289.239990,290.739990,278.339996,280.519989,275.533295,101873500
2022-04-19,279.380005,293.299988,270.769989,280.720001,275.729767,139743700
2022-04-26,277.500000,290.980011,270.000000,284.470001,279.413116,215867700
2022-05-03,283.959991,290.880005,263.320007,264.579987,259.876678,188344600
2022-05-10,271.690002,273.750000,250.020004,261.500000,256.851471,206822100
2022-05-17,266.109985,268.329987,246.440002,260.649994,256.016571,165251800
2022-05-24,257.890015,273.339996,253.500000,273.239990,269.007813,109504700
2022-05-31,272.529999,277.690002,261.600006,268.750000,264.587433,157587400
2022-06-07,266.640015,273.130005,241.529999,242.259995,238.507675,144231300
2022-06-14,243.860001,255.300003,241.509995,247.649994,243.814209,138017200
2022-06-21,250.259995,268.299988,249.509995,264.890015,260.787170,140267900
2022-06-28,263.980011,266.910004,252.899994,259.579987,255.559402,101933900
2022-07-05,256.160004,269.059998,254.740005,264.510010,260.413086,106739300
2022-07-12,265.880005,265.940002,245.940002,254.250000,250.311996,141217800
2022-07-19,257.579987,265.329987,253.679993,258.829987,254.821045,113142900
2022-07-26,259.859985,282.000000,249.570007,278.010010,273.704041,172493700
2022-08-02,276.000000,285.920013,272.380005,280.320007,275.978241,99885600
2022-08-09,279.640015,294.179993,277.609985,293.470001,288.924530,108864300
2022-08-16,291.989990,294.040009,277.220001,277.750000,273.447998,99173600
2022-08-23,276.440002,280.339996,263.850006,265.230011,261.676178,100135600
2022-08-30,266.670013,267.109985,254.470001,256.059998,252.629059,93677700
2022-09-06,256.200012,267.450012,251.940002,266.649994,263.077179,106607200
2022-09-13,258.839996,260.399994,240.850006,244.520004,241.243668,155415900
2022-09-20,242.070007,247.660004,235.199997,237.449997,234.268402,148217300
2022-09-27,239.979996,242.330002,232.729996,240.740005,237.514328,148107800
2022-10-04,245.089996,250.580002,226.729996,229.250000,226.178268,142988600
2022-10-11,227.619995,238.960007,219.130005,237.529999,234.347321,153270600
2022-10-18,243.240005,247.839996,234.289993,247.250000,243.937103,119337200
2022-10-25,247.259995,251.039993,225.779999,232.130005,229.019699,226748300
2022-11-01,234.600006,235.740005,213.429993,227.869995,224.816772,175920300
2022-11-08,228.699997,247.990005,224.330002,241.550003,238.313461,168056900
2022-11-15,245.660004,247.000000,237.630005,242.050003,238.806778,132615100
2022-11-22,243.589996,248.699997,240.710007,241.759995,239.192841,73153200
2022-11-29,241.399994,256.119995,238.210007,250.199997,247.543243,136555800
2022-12-06,250.820007,252.539993,242.210007,252.509995,249.828690,116831800
2022-12-13,261.690002,263.920013,238.710007,240.449997,237.896759,228966600
2022-12-20,239.399994,245.619995,233.869995,238.729996,236.195007,98700100
2022-12-27,238.699997,241.919998,234.169998,239.820007,237.273468,75854900
2023-01-03,243.080002,245.750000,219.350006,227.119995,224.708313,186932400
2023-01-10,227.759995,239.899994,227.330002,239.229996,236.689728,104306000
2023-01-17,237.970001,245.169998,230.679993,242.580002,240.004135,155806800
2023-01-24,242.500000,249.830002,230.899994,242.710007,240.132767,192581800
2023-01-31,243.449997,264.690002,242.949997,256.769989,254.043427,149336700
2023-02-07,260.529999,276.760010,260.079987,271.320007,268.438965,218351900
2023-02-14,272.670013,274.970001,256.000000,258.059998,255.319733,125574000
2023-02-21,254.479996,256.839996,248.100006,250.160004,248.123581,126288500
2023-02-28,249.070007,260.119995,245.610001,256.869995,254.778931,129734400
2023-03-07,256.299988,259.559998,245.729996,253.919998,251.852982,127140400
2023-03-14,256.750000,283.329987,255.860001,272.230011,270.013916,247411100
2023-03-21,274.880005,281.459991,269.519989,276.380005,274.130096,161055100
2023-03-28,275.790009,289.269989,272.049988,287.230011,284.891815,129668300
2023-04-04,287.230011,292.079987,282.029999,289.390015,287.034210,100762400
2023-04-11,285.750000,291.600006,281.640015,288.799988,286.449005,123726800
2023-04-18,291.570007,291.760010,278.720001,281.769989,279.476257,108843900
2023-04-25,279.510010,308.929993,275.369995,305.559998,303.072571,214574800
2023-05-02,307.760010,311.970001,303.399994,308.649994,306.137390,120784900
2023-05-09,308.000000,313.000000,306.260010,309.459991,306.940826,119193600
2023-05-16,309.829987,322.589996,309.829987,321.179993,318.565460,129966500
2023-05-23,320.029999,333.399994,312.609985,332.890015,330.901886,134114400
2023-05-30,335.230011,338.559998,324.720001,335.940002,333.933716,149398700
2023-06-06,335.329987,335.369995,322.500000,331.850006,329.868103,131166200
2023-06-13,334.470001,351.470001,330.390015,342.329987,340.285492,134387800
2023-06-20,339.309998,342.079987,328.489990,328.600006,326.637543,119655300
2023-06-27,331.859985,342.730011,329.299988,337.989990,335.971436,100943100
2023-07-04,335.089996,342.989990,327.589996,331.829987,329.848236,100310300
2023-07-11,331.059998,351.429993,327.000000,345.730011,343.665253,125926800
2023-07-18,345.829987,366.779999,339.829987,345.109985,343.048920,234431000
2023-07-25,347.109985,351.890015,329.049988,335.920013,333.913818,193587600
2023-08-01,335.190002,338.540009,325.950012,330.109985,328.138519,105796100
2023-08-08,326.959991,328.750000,319.209991,324.040009,322.104797,107993300
2023-08-15,323.000000,325.089996,311.549988,321.880005,319.957642,107707200
2023-08-22,325.500000,332.980011,318.799988,323.700012,322.448059,97042400
2023-08-29,321.880005,331.989990,321.880005,328.660004,327.388855,75848900
2023-09-05,329.000000,338.420013,328.660004,337.940002,336.632965,90584100
2023-09-12,335.820007,340.859985,326.359985,329.059998,327.787323,108878000
2023-09-19,326.170013,329.589996,315.000000,317.540009,316.311890,112755800
2023-09-26,315.130005,321.890015,309.450012,321.799988,320.555389,110101600
2023-10-03,320.829987,330.299988,311.209991,329.820007,328.544373,104255900
2023-10-10,330.959991,336.140015,326.359985,332.640015,331.353455,103163800
2023-10-17,329.589996,336.880005,324.390015,329.320007,328.046295,115931500
2023-10-24,331.299988,346.200012,326.940002,337.309998,336.005402,176720500
2023-10-31,338.850006,357.540009,334.690002,356.529999,355.151093,120224500
2023-11-07,359.399994,370.100006,357.630005,366.679993,365.261810,125477600
2023-11-14,371.010010,378.869995,367.000000,377.440002,375.980194,174348400
2023-11-21,375.670013,380.640015,371.119995,378.609985,377.911133,84124200
2023-11-28,378.350006,384.299988,362.899994,369.140015,368.458649,145054600
2023-12-05,366.450012,374.459991,365.619995,371.299988,370.614624,115219600
2023-12-12,370.850006,377.640015,364.130005,372.649994,371.962128,199352400
2023-12-19,371.489990,376.029999,369.839996,374.579987,373.888580,81719500
2023-12-26,375.000000,377.160004,372.809998,376.040009,375.345886,60628500
2024-01-02,373.859985,375.899994,366.500000,374.690002,373.998383,113364600
2024-01-09,372.010010,390.679993,371.190002,388.470001,387.752960,95840700
2024-01-16,393.660004,400.619995,384.809998,396.510010,395.778107,129117400
2024-01-23,395.750000,409.980011,393.929993,409.720001,408.963715,108727600
2024-01-30,412.260010,415.320007,397.209991,405.649994,404.901245,165603700
2024-02-06,405.880005,420.820007,402.910004,415.260010,414.493500,105184100
2024-02-13,404.940002,410.070007,403.390015,409.489990,408.734131,48174500
2024-02-14,408.070007,409.839996,404.570007,409.489990,409.489990,20197143
