Date,Open,High,Low,Close,Adj Close,Volume
2023-11-21,154.600006,156.139999,153.509995,155.570007,154.164505,11756500
2023-11-28,155.440002,162.789993,154.860001,161.100006,159.644547,23625700
2023-12-05,160.759995,163.649994,159.970001,163.509995,162.032761,22415700
2023-12-12,163.270004,166.339996,160.149994,162.740005,161.269730,31104100
2023-12-19,161.800003,162.410004,159.529999,162.139999,160.675140,14055100
2023-12-26,162.229996,164.179993,162.050003,163.550003,162.072403,9603900
2024-01-02,162.830002,163.289993,157.889999,161.139999,159.684174,18644200
2024-01-09,160.000000,165.979996,159.509995,165.800003,164.302078,14319600
2024-01-16,165.800003,174.449997,165.039993,172.830002,171.268570,24786900
2024-01-23,172.899994,196.899994,172.479996,187.139999,185.449280,58681300
2024-01-30,187.710007,188.649994,182.710007,183.419998,181.762894,26554400
2024-02-06,183.550003,187.179993,181.490005,186.160004,184.478134,23128600
2024-02-13,184.279999,185.000000,182.259995,183.570007,183.570007,7462400
2024-02-14,185.000000,185.000000,182.259995,183.570007,183.570007,3171083
